date,course,applicant_count
2021-10-19,Shielded Metal Arc Welding NC I,2
2021-10-19,Shielded Metal Arc Welding NC II,1
2021-10-19,Trainers Methodology Level I,1
2021-10-20,Bookkeeping NC II,2
2021-10-20,Carpentry NC II,2
2021-10-20,Computer Systems Servicing NC II,9
2021-10-20,Construction Painting NC II,5
2021-10-20,Cookery NC II,8
2021-10-20,Driving NC II,5
2021-10-20,Electrical Installation and Maintenance NC II,10
2021-10-20,Electronic Products Assembly and Servicing NC II,3
2021-10-20,HEO (Bulldozer) NC II,2
2021-10-20,HEO (Forklift) NC II,1
2021-10-20,HEO (Hydraulic Excavator) NC II,1
2021-10-20,HEO (Wheel Loader) NC II,0
2021-10-20,Landscape Installation and Maintenance (Softscape),0
2021-10-20,Machining NC I,3
2021-10-20,Machining NC II,2
2021-10-20,Masonry NC I,5
2021-10-20,Masonry NC II,4
2021-10-20,Organic Agriculture Production NC II,2
2021-10-20,Shielded Metal Arc Welding NC I,5
2021-10-20,Shielded Metal Arc Welding NC II,2
2021-10-20,Trainers Methodology Level I,1
2021-10-21,Bookkeeping NC II,6
2021-10-21,Carpentry NC II,1
2021-10-21,Computer Systems Servicing NC II,10
2021-10-21,Construction Painting NC II,0
2021-10-21,Cookery NC II,5
2021-10-21,Driving NC II,5
2021-10-21,Electrical Installation and Maintenance NC II,1
2021-10-21,Electronic Products Assembly and Servicing NC II,6
2021-10-21,HEO (Bulldozer) NC II,1
2021-10-21,HEO (Forklift) NC II,0
2021-10-21,HEO (Hydraulic Excavator) NC II,1
2021-10-21,HEO (Wheel Loader) NC II,0
2021-10-21,Landscape Installation and Maintenance (Softscape),4
2021-10-21,Machining NC I,0
2021-10-21,Machining NC II,2
2021-10-21,Masonry NC I,1
2021-10-21,Masonry NC II,2
2021-10-21,Organic Agriculture Production NC II,4
2021-10-21,Shielded Metal Arc Welding NC I,0
2021-10-21,Shielded Metal Arc Welding NC II,3
2021-10-21,Trainers Methodology Level I,2
2021-10-22,Bookkeeping NC II,2
2021-10-22,Carpentry NC II,1
2021-10-22,Computer Systems Servicing NC II,8
2021-10-22,Construction Painting NC II,2
2021-10-22,Cookery NC II,5
2021-10-22,Driving NC II,7
2021-10-22,Electrical Installation and Maintenance NC II,3
2021-10-22,Electronic Products Assembly and Servicing NC II,2
2021-10-22,HEO (Bulldozer) NC II,0
2021-10-22,HEO (Forklift) NC II,1
2021-10-22,HEO (Hydraulic Excavator) NC II,1
2021-10-22,HEO (Wheel Loader) NC II,3
2021-10-22,Landscape Installation and Maintenance (Softscape),2
2021-10-22,Machining NC I,2
2021-10-22,Machining NC II,2
2021-10-22,Masonry NC I,2
2021-10-22,Masonry NC II,4
2021-10-22,Organic Agriculture Production NC II,1
2021-10-22,Shielded Metal Arc Welding NC I,2
2021-10-22,Shielded Metal Arc Welding NC II,4
2021-10-22,Trainers Methodology Level I,0
2021-10-23,Bookkeeping NC II,1
2021-10-23,Carpentry NC II,3
2021-10-23,Computer Systems Servicing NC II,6
2021-10-23,Construction Painting NC II,3
2021-10-23,Cookery NC II,5
2021-10-23,Driving NC II,4
2021-10-23,Electrical Installation and Maintenance NC II,4
2021-10-23,Electronic Products Assembly and Servicing NC II,2
2021-10-23,HEO (Bulldozer) NC II,0
2021-10-23,HEO (Forklift) NC II,2
2021-10-23,HEO (Hydraulic Excavator) NC II,0
2021-10-23,HEO (Wheel Loader) NC II,1
2021-10-23,Landscape Installation and Maintenance (Softscape),2
2021-10-23,Machining NC I,0
2021-10-23,Machining NC II,2
2021-10-23,Masonry NC I,0
2021-10-23,Masonry NC II,2
2021-10-23,Organic Agriculture Production NC II,2
2021-10-23,Shielded Metal Arc Welding NC I,1
2021-10-23,Shielded Metal Arc Welding NC II,1
2021-10-23,Trainers Methodology Level I,1
2021-10-24,Bookkeeping NC II,4
2021-10-24,Carpentry NC II,5
2021-10-24,Computer Systems Servicing NC II,2
2021-10-24,Construction Painting NC II,3
2021-10-24,Cookery NC II,2
2021-10-24,Driving NC II,2
2021-10-24,Electrical Installation and Maintenance NC II,2
2021-10-24,Electronic Products Assembly and Servicing NC II,2
2021-10-24,HEO (Bulldozer) NC II,2
2021-10-24,HEO (Forklift) NC II,2
2021-10-24,HEO (Hydraulic Excavator) NC II,1
2021-10-24,HEO (Wheel Loader) NC II,2
2021-10-24,Landscape Installation and Maintenance (Softscape),6
2021-10-24,Machining NC I,3
2021-10-24,Machining NC II,1
2021-10-24,Masonry NC I,0
2021-10-24,Masonry NC II,4
2021-10-24,Organic Agriculture Production NC II,1
2021-10-24,Shielded Metal Arc Welding NC I,1
2021-10-24,Shielded Metal Arc Welding NC II,3
2021-10-24,Trainers Methodology Level I,1
2021-10-25,Bookkeeping NC II,9
2021-10-25,Carpentry NC II,3
2021-10-25,Computer Systems Servicing NC II,6
2021-10-25,Construction Painting NC II,2
2021-10-25,Cookery NC II,10
2021-10-25,Driving NC II,8
2021-10-25,Electrical Installation and Maintenance NC II,4
2021-10-25,Electronic Products Assembly and Servicing NC II,7
2021-10-25,HEO (Bulldozer) NC II,2
2021-10-25,HEO (Forklift) NC II,4
2021-10-25,HEO (Hydraulic Excavator) NC II,2
2021-10-25,HEO (Wheel Loader) NC II,3
2021-10-25,Landscape Installation and Maintenance (Softscape),2
2021-10-25,Machining NC I,2
2021-10-25,Machining NC II,2
2021-10-25,Masonry NC I,2
2021-10-25,Masonry NC II,1
2021-10-25,Organic Agriculture Production NC II,2
2021-10-25,Shielded Metal Arc Welding NC I,1
2021-10-25,Shielded Metal Arc Welding NC II,3
2021-10-25,Trainers Methodology Level I,0
2021-10-26,Bookkeeping NC II,7
2021-10-26,Carpentry NC II,2
2021-10-26,Computer Systems Servicing NC II,5
2021-10-26,Construction Painting NC II,3
2021-10-26,Cookery NC II,4
2021-10-26,Driving NC II,7
2021-10-26,Electrical Installation and Maintenance NC II,4
2021-10-26,Electronic Products Assembly and Servicing NC II,3
2021-10-26,HEO (Bulldozer) NC II,2
2021-10-26,HEO (Forklift) NC II,2
2021-10-26,HEO (Hydraulic Excavator) NC II,0
2021-10-26,HEO (Wheel Loader) NC II,2
2021-10-26,Landscape Installation and Maintenance (Softscape),4
2021-10-26,Machining NC I,0
2021-10-26,Machining NC II,0
2021-10-26,Masonry NC I,0
2021-10-26,Masonry NC II,2
2021-10-26,Organic Agriculture Production NC II,5
2021-10-26,Shielded Metal Arc Welding NC I,1
2021-10-26,Shielded Metal Arc Welding NC II,2
2021-10-26,Trainers Methodology Level I,0
2021-10-27,Bookkeeping NC II,4
2021-10-27,Carpentry NC II,5
2021-10-27,Computer Systems Servicing NC II,5
2021-10-27,Construction Painting NC II,5
2021-10-27,Cookery NC II,5
2021-10-27,Driving NC II,8
2021-10-27,Electrical Installation and Maintenance NC II,5
2021-10-27,Electronic Products Assembly and Servicing NC II,1
2021-10-27,HEO (Bulldozer) NC II,3
2021-10-27,HEO (Forklift) NC II,1
2021-10-27,HEO (Hydraulic Excavator) NC II,4
2021-10-27,HEO (Wheel Loader) NC II,3
2021-10-27,Landscape Installation and Maintenance (Softscape),1
2021-10-27,Machining NC I,1
2021-10-27,Machining NC II,2
2021-10-27,Masonry NC I,3
2021-10-27,Masonry NC II,2
2021-10-27,Organic Agriculture Production NC II,2
2021-10-27,Shielded Metal Arc Welding NC I,2
2021-10-27,Shielded Metal Arc Welding NC II,1
2021-10-27,Trainers Methodology Level I,3
2021-10-28,Bookkeeping NC II,4
2021-10-28,Carpentry NC II,4
2021-10-28,Computer Systems Servicing NC II,3
2021-10-28,Construction Painting NC II,4
2021-10-28,Cookery NC II,5
2021-10-28,Driving NC II,3
2021-10-28,Electrical Installation and Maintenance NC II,1
2021-10-28,Electronic Products Assembly and Servicing NC II,3
2021-10-28,HEO (Bulldozer) NC II,1
2021-10-28,HEO (Forklift) NC II,1
2021-10-28,HEO (Hydraulic Excavator) NC II,0
2021-10-28,HEO (Wheel Loader) NC II,0
2021-10-28,Landscape Installation and Maintenance (Softscape),3
2021-10-28,Machining NC I,2
2021-10-28,Machining NC II,4
2021-10-28,Masonry NC I,0
2021-10-28,Masonry NC II,2
2021-10-28,Organic Agriculture Production NC II,1
2021-10-28,Shielded Metal Arc Welding NC I,2
2021-10-28,Shielded Metal Arc Welding NC II,1
2021-10-28,Trainers Methodology Level I,0
2021-10-29,Bookkeeping NC II,6
2021-10-29,Carpentry NC II,2
2021-10-29,Computer Systems Servicing NC II,6
2021-10-29,Construction Painting NC II,1
2021-10-29,Cookery NC II,8
2021-10-29,Driving NC II,5
2021-10-29,Electrical Installation and Maintenance NC II,3
2021-10-29,Electronic Products Assembly and Servicing NC II,1
2021-10-29,HEO (Bulldozer) NC II,3
2021-10-29,HEO (Forklift) NC II,0
2021-10-29,HEO (Hydraulic Excavator) NC II,1
2021-10-29,HEO (Wheel Loader) NC II,0
2021-10-29,Landscape Installation and Maintenance (Softscape),4
2021-10-29,Machining NC I,4
2021-10-29,Machining NC II,2
2021-10-29,Masonry NC I,2
2021-10-29,Masonry NC II,4
2021-10-29,Organic Agriculture Production NC II,1
2021-10-29,Shielded Metal Arc Welding NC I,3
2021-10-29,Shielded Metal Arc Welding NC II,2
2021-10-29,Trainers Methodology Level I,2
2021-10-30,Bookkeeping NC II,2
2021-10-30,Carpentry NC II,2
2021-10-30,Computer Systems Servicing NC II,1
2021-10-30,Construction Painting NC II,3
2021-10-30,Cookery NC II,0
2021-10-30,Driving NC II,5
2021-10-30,Electrical Installation and Maintenance NC II,0
2021-10-30,Electronic Products Assembly and Servicing NC II,1
2021-10-30,HEO (Bulldozer) NC II,0
2021-10-30,HEO (Forklift) NC II,4
2021-10-30,HEO (Hydraulic Excavator) NC II,0
2021-10-30,HEO (Wheel Loader) NC II,0
2021-10-30,Landscape Installation and Maintenance (Softscape),2
2021-10-30,Machining NC I,1
2021-10-30,Machining NC II,4
2021-10-30,Masonry NC I,3
2021-10-30,Masonry NC II,0
2021-10-30,Organic Agriculture Production NC II,0
2021-10-30,Shielded Metal Arc Welding NC I,2
2021-10-30,Shielded Metal Arc Welding NC II,1
2021-10-30,Trainers Methodology Level I,0
2021-10-31,Bookkeeping NC II,2
2021-10-31,Carpentry NC II,1
2021-10-31,Computer Systems Servicing NC II,4
2021-10-31,Construction Painting NC II,0
2021-10-31,Cookery NC II,3
2021-10-31,Driving NC II,4
2021-10-31,Electrical Installation and Maintenance NC II,2
2021-10-31,Electronic Products Assembly and Servicing NC II,0
2021-10-31,HEO (Bulldozer) NC II,0
2021-10-31,HEO (Forklift) NC II,1
2021-10-31,HEO (Hydraulic Excavator) NC II,1
2021-10-31,HEO (Wheel Loader) NC II,0
2021-10-31,Landscape Installation and Maintenance (Softscape),1
2021-10-31,Machining NC I,4
2021-10-31,Machining NC II,1
2021-10-31,Masonry NC I,0
2021-10-31,Masonry NC II,0
2021-10-31,Organic Agriculture Production NC II,3
2021-10-31,Shielded Metal Arc Welding NC I,6
2021-10-31,Shielded Metal Arc Welding NC II,3
2021-10-31,Trainers Methodology Level I,1
2021-11-01,Bookkeeping NC II,3
2021-11-01,Carpentry NC II,1
2021-11-01,Computer Systems Servicing NC II,3
2021-11-01,Construction Painting NC II,0
2021-11-01,Cookery NC II,7
2021-11-01,Driving NC II,9
2021-11-01,Electrical Installation and Maintenance NC II,4
2021-11-01,Electronic Products Assembly and Servicing NC II,0
2021-11-01,HEO (Bulldozer) NC II,0
2021-11-01,HEO (Forklift) NC II,0
2021-11-01,HEO (Hydraulic Excavator) NC II,3
2021-11-01,HEO (Wheel Loader) NC II,2
2021-11-01,Landscape Installation and Maintenance (Softscape),2
2021-11-01,Machining NC I,4
2021-11-01,Machining NC II,2
2021-11-01,Masonry NC I,2
2021-11-01,Masonry NC II,2
2021-11-01,Organic Agriculture Production NC II,1
2021-11-01,Shielded Metal Arc Welding NC I,2
2021-11-01,Shielded Metal Arc Welding NC II,2
2021-11-01,Trainers Methodology Level I,2
2021-11-02,Bookkeeping NC II,7
2021-11-02,Carpentry NC II,4
2021-11-02,Computer Systems Servicing NC II,5
2021-11-02,Construction Painting NC II,1
2021-11-02,Cookery NC II,3
2021-11-02,Driving NC II,9
2021-11-02,Electrical Installation and Maintenance NC II,9
2021-11-02,Electronic Products Assembly and Servicing NC II,4
2021-11-02,HEO (Bulldozer) NC II,0
2021-11-02,HEO (Forklift) NC II,1
2021-11-02,HEO (Hydraulic Excavator) NC II,2
2021-11-02,HEO (Wheel Loader) NC II,2
2021-11-02,Landscape Installation and Maintenance (Softscape),1
2021-11-02,Machining NC I,1
2021-11-02,Machining NC II,1
2021-11-02,Masonry NC I,1
2021-11-02,Masonry NC II,2
2021-11-02,Organic Agriculture Production NC II,0
2021-11-02,Shielded Metal Arc Welding NC I,3
2021-11-02,Shielded Metal Arc Welding NC II,1
2021-11-02,Trainers Methodology Level I,0
2021-11-03,Bookkeeping NC II,4
2021-11-03,Carpentry NC II,3
2021-11-03,Computer Systems Servicing NC II,4
2021-11-03,Construction Painting NC II,5
2021-11-03,Cookery NC II,7
2021-11-03,Driving NC II,3
2021-11-03,Electrical Installation and Maintenance NC II,2
2021-11-03,Electronic Products Assembly and Servicing NC II,2
2021-11-03,HEO (Bulldozer) NC II,1
2021-11-03,HEO (Forklift) NC II,2
2021-11-03,HEO (Hydraulic Excavator) NC II,0
2021-11-03,HEO (Wheel Loader) NC II,1
2021-11-03,Landscape Installation and Maintenance (Softscape),1
2021-11-03,Machining NC I,0
2021-11-03,Machining NC II,0
2021-11-03,Masonry NC I,4
2021-11-03,Masonry NC II,2
2021-11-03,Organic Agriculture Production NC II,1
2021-11-03,Shielded Metal Arc Welding NC I,1
2021-11-03,Shielded Metal Arc Welding NC II,0
2021-11-03,Trainers Methodology Level I,2
2021-11-04,Bookkeeping NC II,3
2021-11-04,Carpentry NC II,4
2021-11-04,Computer Systems Servicing NC II,5
2021-11-04,Construction Painting NC II,2
2021-11-04,Cookery NC II,5
2021-11-04,Driving NC II,6
2021-11-04,Electrical Installation and Maintenance NC II,4
2021-11-04,Electronic Products Assembly and Servicing NC II,3
2021-11-04,HEO (Bulldozer) NC II,1
2021-11-04,HEO (Forklift) NC II,3
2021-11-04,HEO (Hydraulic Excavator) NC II,3
2021-11-04,HEO (Wheel Loader) NC II,3
2021-11-04,Landscape Installation and Maintenance (Softscape),3
2021-11-04,Machining NC I,2
2021-11-04,Machining NC II,1
2021-11-04,Masonry NC I,2
2021-11-04,Masonry NC II,3
2021-11-04,Organic Agriculture Production NC II,4
2021-11-04,Shielded Metal Arc Welding NC I,0
2021-11-04,Shielded Metal Arc Welding NC II,2
2021-11-04,Trainers Methodology Level I,0
2021-11-05,Bookkeeping NC II,8
2021-11-05,Carpentry NC II,7
2021-11-05,Computer Systems Servicing NC II,5
2021-11-05,Construction Painting NC II,1
2021-11-05,Cookery NC II,5
2021-11-05,Driving NC II,6
2021-11-05,Electrical Installation and Maintenance NC II,3
2021-11-05,Electronic Products Assembly and Servicing NC II,1
2021-11-05,HEO (Bulldozer) NC II,1
2021-11-05,HEO (Forklift) NC II,2
2021-11-05,HEO (Hydraulic Excavator) NC II,0
2021-11-05,HEO (Wheel Loader) NC II,1
2021-11-05,Landscape Installation and Maintenance (Softscape),1
2021-11-05,Machining NC I,1
2021-11-05,Machining NC II,1
2021-11-05,Masonry NC I,3
2021-11-05,Masonry NC II,4
2021-11-05,Organic Agriculture Production NC II,2
2021-11-05,Shielded Metal Arc Welding NC I,3
2021-11-05,Shielded Metal Arc Welding NC II,1
2021-11-05,Trainers Methodology Level I,1
2021-11-06,Bookkeeping NC II,4
2021-11-06,Carpentry NC II,0
2021-11-06,Computer Systems Servicing NC II,2
2021-11-06,Construction Painting NC II,1
2021-11-06,Cookery NC II,5
2021-11-06,Driving NC II,1
2021-11-06,Electrical Installation and Maintenance NC II,1
2021-11-06,Electronic Products Assembly and Servicing NC II,0
2021-11-06,HEO (Bulldozer) NC II,0
2021-11-06,HEO (Forklift) NC II,0
2021-11-06,HEO (Hydraulic Excavator) NC II,1
2021-11-06,HEO (Wheel Loader) NC II,2
2021-11-06,Landscape Installation and Maintenance (Softscape),2
2021-11-06,Machining NC I,0
2021-11-06,Machining NC II,0
2021-11-06,Masonry NC I,1
2021-11-06,Masonry NC II,1
2021-11-06,Organic Agriculture Production NC II,2
2021-11-06,Shielded Metal Arc Welding NC I,2
2021-11-06,Shielded Metal Arc Welding NC II,1
2021-11-06,Trainers Methodology Level I,3
2021-11-07,Bookkeeping NC II,0
2021-11-07,Carpentry NC II,1
2021-11-07,Computer Systems Servicing NC II,1
2021-11-07,Construction Painting NC II,1
2021-11-07,Cookery NC II,1
2021-11-07,Driving NC II,3
2021-11-07,Electrical Installation and Maintenance NC II,4
2021-11-07,Electronic Products Assembly and Servicing NC II,3
2021-11-07,HEO (Bulldozer) NC II,0
2021-11-07,HEO (Forklift) NC II,0
2021-11-07,HEO (Hydraulic Excavator) NC II,2
2021-11-07,HEO (Wheel Loader) NC II,2
2021-11-07,Landscape Installation and Maintenance (Softscape),0
2021-11-07,Machining NC I,0
2021-11-07,Machining NC II,0
2021-11-07,Masonry NC I,0
2021-11-07,Masonry NC II,3
2021-11-07,Organic Agriculture Production NC II,1
2021-11-07,Shielded Metal Arc Welding NC I,0
2021-11-07,Shielded Metal Arc Welding NC II,1
2021-11-07,Trainers Methodology Level I,0
2021-11-08,Bookkeeping NC II,6
2021-11-08,Carpentry NC II,2
2021-11-08,Computer Systems Servicing NC II,5
2021-11-08,Construction Painting NC II,3
2021-11-08,Cookery NC II,4
2021-11-08,Driving NC II,3
2021-11-08,Electrical Installation and Maintenance NC II,3
2021-11-08,Electronic Products Assembly and Servicing NC II,2
2021-11-08,HEO (Bulldozer) NC II,1
2021-11-08,HEO (Forklift) NC II,1
2021-11-08,HEO (Hydraulic Excavator) NC II,1
2021-11-08,HEO (Wheel Loader) NC II,2
2021-11-08,Landscape Installation and Maintenance (Softscape),1
2021-11-08,Machining NC I,3
2021-11-08,Machining NC II,2
2021-11-08,Masonry NC I,0
2021-11-08,Masonry NC II,2
2021-11-08,Organic Agriculture Production NC II,1
2021-11-08,Shielded Metal Arc Welding NC I,1
2021-11-08,Shielded Metal Arc Welding NC II,3
2021-11-08,Trainers Methodology Level I,1
2021-11-09,Bookkeeping NC II,8
2021-11-09,Carpentry NC II,4
2021-11-09,Computer Systems Servicing NC II,3
2021-11-09,Construction Painting NC II,0
2021-11-09,Cookery NC II,6
2021-11-09,Driving NC II,5
2021-11-09,Electrical Installation and Maintenance NC II,4
2021-11-09,Electronic Products Assembly and Servicing NC II,2
2021-11-09,HEO (Bulldozer) NC II,1
2021-11-09,HEO (Forklift) NC II,1
2021-11-09,HEO (Hydraulic Excavator) NC II,2
2021-11-09,HEO (Wheel Loader) NC II,2
2021-11-09,Landscape Installation and Maintenance (Softscape),6
2021-11-09,Machining NC I,2
2021-11-09,Machining NC II,1
2021-11-09,Masonry NC I,1
2021-11-09,Masonry NC II,2
2021-11-09,Organic Agriculture Production NC II,3
2021-11-09,Shielded Metal Arc Welding NC I,3
2021-11-09,Shielded Metal Arc Welding NC II,1
2021-11-09,Trainers Methodology Level I,1
2021-11-10,Bookkeeping NC II,5
2021-11-10,Carpentry NC II,0
2021-11-10,Computer Systems Servicing NC II,6
2021-11-10,Construction Painting NC II,3
2021-11-10,Cookery NC II,7
2021-11-10,Driving NC II,6
2021-11-10,Electrical Installation and Maintenance NC II,7
2021-11-10,Electronic Products Assembly and Servicing NC II,3
2021-11-10,HEO (Bulldozer) NC II,0
2021-11-10,HEO (Forklift) NC II,3
2021-11-10,HEO (Hydraulic Excavator) NC II,0
2021-11-10,HEO (Wheel Loader) NC II,0
2021-11-10,Landscape Installation and Maintenance (Softscape),0
2021-11-10,Machining NC I,3
2021-11-10,Machining NC II,3
2021-11-10,Masonry NC I,0
2021-11-10,Masonry NC II,0
2021-11-10,Organic Agriculture Production NC II,5
2021-11-10,Shielded Metal Arc Welding NC I,0
2021-11-10,Shielded Metal Arc Welding NC II,1
2021-11-10,Trainers Methodology Level I,0
2021-11-11,Bookkeeping NC II,1
2021-11-11,Carpentry NC II,2
2021-11-11,Computer Systems Servicing NC II,6
2021-11-11,Construction Painting NC II,0
2021-11-11,Cookery NC II,8
2021-11-11,Driving NC II,6
2021-11-11,Electrical Installation and Maintenance NC II,7
2021-11-11,Electronic Products Assembly and Servicing NC II,3
2021-11-11,HEO (Bulldozer) NC II,3
2021-11-11,HEO (Forklift) NC II,1
2021-11-11,HEO (Hydraulic Excavator) NC II,4
2021-11-11,HEO (Wheel Loader) NC II,4
2021-11-11,Landscape Installation and Maintenance (Softscape),1
2021-11-11,Machining NC I,1
2021-11-11,Machining NC II,0
2021-11-11,Masonry NC I,4
2021-11-11,Masonry NC II,2
2021-11-11,Organic Agriculture Production NC II,2
2021-11-11,Shielded Metal Arc Welding NC I,1
2021-11-11,Shielded Metal Arc Welding NC II,5
2021-11-11,Trainers Methodology Level I,3
2021-11-12,Bookkeeping NC II,5
2021-11-12,Carpentry NC II,2
2021-11-12,Computer Systems Servicing NC II,5
2021-11-12,Construction Painting NC II,3
2021-11-12,Cookery NC II,3
2021-11-12,Driving NC II,4
2021-11-12,Electrical Installation and Maintenance NC II,4
2021-11-12,Electronic Products Assembly and Servicing NC II,3
